gameId,playId,target_rush,qb_depth,rb_depth,fb_depth,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,offenseFormation,receiverAlignment,pff_passCoverage,pff_manZone,homeTeamPossession,quarter,down,yardsToGo,gameClock,possessionTeam,preSnapHomeScore,preSnapVisitorScore,RB_snap_motion,WR_snap_motion,FB_snap_motion,TE_snap_motion,RB_motion,WR_motion,FB_motion,TE_motion,RB_shift,WR_shift,FB_shift,TE_shift,week
2022091808,1117,0,4.3800009155273045,0.0,0.97000091552730083,60,0.962354481220245,0.0376455187797546,EMPTY,3x2,Quarters,Zone,1,2,1,10,09:53,SF,13,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,2991,0,4.9500003051757986,0.0,1.270000305175806,62,0.976121221203357,0.023878778796643,EMPTY,3x2,Cover-6 Right,Zone,1,4,3,7,12:46,SF,20,7,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091809,98,0,4.700003051757804,1.950003051757804,0.0,74,0.30977039784193,0.69022960215807,EMPTY,4x1,Cover-2,Zone,1,1,1,10,13:54,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091809,1513,0,4.8699987792969068,3.5599987792969046,0.0,62,0.780756771564484,0.219243228435516,EMPTY,4x1,Cover-3,Zone,1,2,3,11,02:22,DAL,14,3,1,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091809,2337,0,4.9100007629395037,2.3300007629395054,0.0,38,0.802739385515451,0.197260614484549,EMPTY,4x1,Cover 6-Left,Zone,1,3,3,7,08:16,DAL,17,6,0,0,0,0,0,0,0,0,1,0,0,0,week_2
2022091809,2769,0,3.4800027465820023,0.9300027465820051,0.0,75,0.852980196475983,0.147019803524017,EMPTY,4x1,Quarters,Zone,1,3,2,8,01:13,DAL,17,9,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091810,1381,0,4.0299984741211006,1.7899984741210986,0.0,59,0.816931145265698,0.183068854734302,EMPTY,3x2,Cover-3 Cloud Left,Zone,1,2,2,10,14:16,DEN,3,3,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091810,1400,0,4.1800009155273017,1.2300009155272988,0.0,65,0.781307743862271,0.218692256137729,EMPTY,3x2,Cover-2,Zone,1,2,3,16,13:31,DEN,3,3,0,0,0,0,1,0,0,0,0,0,0,0,week_2
2022091810,2435,0,5.0900018310547068,0.84000183105470683,0.0,91,0.765824925154448,0.234175074845552,EMPTY,3x2,Cover-2,Zone,1,3,2,16,13:47,DEN,6,6,0,0,0,0,1,1,0,1,1,1,0,1,week_2
2022091811,305,0,4.8700033569335943,2.1800033569335966,0.0,72,0.75410638935864,0.24589361064136,EMPTY,3x2,Cover-2,Zone,1,1,2,21,08:24,LV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,week_2
2022091811,859,0,4.4399984741211043,2.0399984741210986,0.0,36,0.899793718010187,0.100206281989813,EMPTY,3x2,Cover-3,Zone,1,2,2,3,14:17,LV,7,0,0,0,0,0,0,0,0,0,1,0,0,0,week_2
2022091811,1205,0,4.830001220703096,2.330001220703096,0.0,69,0.889379486441612,0.110620513558388,EMPTY,3x2,Cover-2,Zone,1,2,2,10,08:58,LV,10,0,0,0,0,1,0,0,0,1,0,0,0,0,week_2
2022091811,1229,0,4.9900006103516006,1.8000006103515958,0.0,56,0.90477922745049,0.09522077254951,EMPTY,3x2,Cover-6 Right,Zone,1,2,1,10,08:30,LV,10,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,1253,0,4.5599998474121008,1.9199998474121003,0.0,36,0.922260211780667,0.0777397882193327,EMPTY,3x2,Quarters,Zone,1,2,1,10,08:00,LV,10,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,2108,0,4.5799990844730019,1.129999084472999,0.0,101,0.981936057331041,0.0180639426689595,EMPTY,3x2,Cover-6 Right,Zone,1,3,2,9,12:26,LV,20,0,0,0,0,0,0,0,0,0,1,0,0,0,week_2
2022091811,3031,0,4.6500006866455017,2.0700006866455,0.0,21,0.978564945515245,0.0214350544847548,EMPTY,3x2,Cover 6-Left,Zone,1,4,2,10,12:29,LV,23,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,3491,0,4.6300012207030932,2.5600012207031,0.0,41,0.935513420030475,0.0644865799695253,EMPTY,3x2,Quarters,Zone,1,4,2,14,06:14,LV,23,15,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,4419,0,4.3399986267089972,1.9999986267090009,0.0,47,0.551316872588468,0.448683127411532,EMPTY,3x2,Cover 6-Left,Zone,1,5,2,10,05:26,LV,23,23,0,0,0,0,0,0,0,0,1,0,0,0,week_2
2022091812,318,0,4.57,2.4499999999999993,0.0,28,0.841391349211335,0.158608650788665,EMPTY,3x2,Cover-2,Zone,1,1,2,15,09:23,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091812,340,0,4.6899993896483956,2.3699993896483988,0.0,28,0.83762895129621,0.16237104870379,EMPTY,3x2,Cover-2,Zone,1,1,3,15,09:18,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,week_2
2022091812,1027,0,3.6499990844726966,0.8899990844726986,0.0,49,0.859574854373932,0.140425145626068,EMPTY,3x2,Cover-3,Zone,1,2,3,10,12:41,GB,10,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091812,1353,0,4.6299996948242068,2.1599996948242079,0.0,68,0.868547243997455,0.131452756002545,EMPTY,3x2,Quarters,Zone,1,2,2,28,06:50,GB,10,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091812,2471,0,4.490000915527304,2.3900009155273025,0.0,43,0.972039790824056,0.0279602091759443,EMPTY,3x2,Cover-2,Zone,1,3,3,22,00:44,GB,24,10,0,0,0,0,0,0,0,0,1,0,0,0,week_2
2022091901,64,0,4.8700006866455006,1.1600006866454997,0.0,28,0.554334536194801,0.445665463805199,EMPTY,3x2,Quarters,Zone,1,1,1,10,14:57,PHI,0,0,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091901,811,0,5.3000015258788977,1.2000015258788999,0.0,33,0.741807971149683,0.258192028850317,EMPTY,3x2,Quarters,Zone,1,1,3,5,01:57,PHI,7,0,0,0,0,0,1,0,0,0,0,0,0,0,week_2
2022091901,1550,0,5.1800021362304989,1.2500021362304921,0.0,95,0.765609364956617,0.234390635043383,EMPTY,3x2,Quarters,Zone,1,2,1,10,05:00,PHI,14,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,1574,0,4.89000335693359,1.2600033569335949,0.0,76,0.776579216122627,0.223420783877373,EMPTY,3x2,Quarters,Zone,1,2,1,10,04:27,PHI,14,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,1869,1,4.940002746581996,1.1300027465820079,0.0,105,0.890726143494248,0.109273856505752,EMPTY,3x2,Quarters,Zone,1,2,1,10,01:21,PHI,21,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,2840,0,5.0200021362305023,1.1200021362304966,0.0,84,0.965926338918507,0.0340736610814929,EMPTY,3x2,Cover-3,Zone,1,3,1,10,00:40,PHI,24,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,2888,0,5.1199998474121031,1.6099998474121051,0.0,38,0.964878159575164,0.0351218404248357,EMPTY,3x2,Cover-3 Seam,Zone,1,4,2,8,15:00,PHI,24,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091500,97,1,1.2499978637695079,6.7199978637695068,4.309997863769496,76,0.70702213793993,0.29297786206007,JUMBO,1x1,Cover-3,Zone,1,1,3,1,13:51,KC,0,0,0,0,0,0,0,1,1,1,0,1,1,1,week_2
2022091804,2276,1,1.1399963378905937,7.4399963378905909,4.4599963378906011,94,0.584091037511826,0.415908962488174,JUMBO,2x1,Cover-3,Zone,1,3,1,10,10:48,NO,3,0,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091500,142,0,1.4300018310547031,7.1100018310547028,5.0200018310546994,60,0.750156696885824,0.249843303114176,I_FORM,2x1,Quarters,Zone,1,1,1,10,12:38,KC,0,0,0,0,0,1,0,0,0,1,0,0,0,0,week_2
2022091800,666,1,1.5099963378905983,6.8199963378906006,4.2099963378906011,96,0.813713813200593,0.186286186799407,I_FORM,2x1,Cover-3,Zone,1,1,2,10,01:57,BAL,7,0,0,0,0,1,0,0,0,1,0,0,0,0,week_2
2022091801,501,1,1.1500002670287994,7.0200002670288,0.0,14,0.692607045173645,0.307392954826355,I_FORM,1x1,Cover-3,Zone,1,1,2,2,05:35,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091801,3127,1,1.3600010681151957,7.5300010681151974,0.0,32,0.694934226572514,0.305065773427486,I_FORM,2x1,Cover-3,Zone,1,4,1,10,10:40,CLE,17,17,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091801,3439,1,1.3100003051758051,7.540000305175802,0.0,44,0.950747055932879,0.0492529440671206,I_FORM,2x0,Cover-3,Zone,1,4,1,10,06:04,CLE,24,17,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091802,295,1,1.3899998474120991,7.8699998474121031,0.0,34,0.450413152575493,0.549586847424507,I_FORM,2x1,Cover-3,Zone,1,1,2,6,10:55,DET,0,0,0,0,0,1,0,0,0,1,0,0,0,0,week_2
2022091802,1348,1,1.3400004577637006,7.8300004577637026,0.0,33,0.881557259708643,0.118442740291357,I_FORM,1x1,Cover-3,Zone,1,2,2,6,08:08,DET,15,0,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091802,3215,0,1.4500033569335926,7.2100033569335977,0.0,72,0.876139204949141,0.123860795050859,I_FORM,1x1,Cover-3,Zone,1,4,2,2,09:56,DET,29,21,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091803,240,1,1.3899981689452972,7.1899981689453014,0.0,45,0.466686725616455,0.533313274383545,I_FORM,2x1,Cover-3,Zone,1,1,2,7,11:00,JAX,0,0,0,0,0,1,0,0,0,1,0,0,0,0,week_2
2022091803,2153,1,1.4599984741210932,7.3399984741210886,0.0,90,0.927447367459536,0.0725526325404644,I_FORM,2x1,Cover-3,Zone,1,3,1,10,07:20,JAX,17,0,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091804,678,1,1.0299981689452977,7.0099981689453017,4.5799981689452949,73,0.589166056364775,0.410833943635225,I_FORM,2x1,Cover-3,Zone,1,1,1,10,02:42,NO,3,0,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091804,1293,1,1.3000007629395007,7.2900007629394992,0.0,30,0.583863861858845,0.416136138141155,I_FORM,2x1,Cover-2,Zone,1,2,1,10,07:27,NO,3,0,0,1,0,0,0,1,0,1,0,0,0,0,week_2
2022091806,730,1,0.5600012207031,6.6600012207030943,3.3800012207030932,54,0.422885488718748,0.577114511281252,I_FORM,2x1,Cover-3,Zone,1,1,3,1,02:25,PIT,0,3,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091807,369,1,0.51000137329100426,6.2600013732910043,0.0,44,0.769245771691203,0.230754228308797,I_FORM,2x1,Cover-3,Zone,1,1,1,10,06:54,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091807,401,0,1.5199990844727012,7.5199990844727012,0.0,51,0.775283297523856,0.224716702476144,I_FORM,2x1,Cover-3,Zone,1,1,1,10,06:29,LA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,428,0,1.4800030517578051,7.5900030517577974,0.0,66,0.787597430869937,0.212402569130063,I_FORM,2x1,Cover-3,Zone,1,1,1,10,06:04,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091807,863,0,1.5100003051758009,7.4000003051758014,0.0,53,0.899093365296721,0.100906634703279,I_FORM,2x1,Quarters,Zone,1,2,2,3,13:33,LA,7,0,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091807,1926,1,1.3199998474120989,7.1999998474121014,0.0,50,0.979026715271175,0.0209732847288251,I_FORM,2x1,Cover-2,Zone,1,3,1,10,14:19,LA,21,3,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091807,1971,0,1.3900003051757892,7.2800003051757969,0.0,70,0.983913873322308,0.0160861266776919,I_FORM,2x1,Cover-3,Zone,1,3,1,10,12:55,LA,21,3,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091807,2068,1,1.4000036621093983,6.9100036621094034,0.0,94,0.988018752075732,0.0119812479242682,I_FORM,2x1,Quarters,Zone,1,3,1,10,10:06,LA,21,3,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,2272,1,1.4000001525879,7.0700001525878946,0.0,40,0.997201908554416,0.00279809144558385,I_FORM,2x1,Cover-3,Zone,1,3,1,10,07:14,LA,28,3,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091807,2501,0,1.2800000000000011,6.9699999999999989,0.0,31,0.986698457039893,0.0133015429601073,I_FORM,2x1,Cover-3,Zone,1,3,1,10,03:16,LA,28,10,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,2666,1,1.3499966430664045,7.0799966430664085,0.0,70,0.993462337646633,0.00653766235336661,I_FORM,2x1,Cover-3,Zone,1,3,1,10,00:35,LA,28,10,0,1,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,3099,1,1.4899999999999949,7.3700000000000045,0.0,85,0.990537317469716,0.00946268253028393,I_FORM,2x1,Cover-2,Zone,1,4,1,10,08:14,LA,31,17,0,1,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,3168,1,1.3899972534180023,6.9999972534180017,0.0,71,0.995200725737959,0.00479927426204085,I_FORM,2x1,Cover-2,Zone,1,4,1,10,06:00,LA,31,17,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091807,3189,1,1.4499993896483971,7.3899993896483949,0.0,66,0.99728469888214,0.00271530111785978,I_FORM,2x1,Cover-2,Zone,1,4,2,5,05:16,LA,31,17,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091807,3296,1,1.4399990844727029,7.2499990844727051,0.0,85,0.921672644093633,0.0783273559063673,I_FORM,2x1,Cover-3,Zone,1,4,1,10,04:57,LA,31,25,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091808,199,1,1.1900007629395049,7.9000007629395057,4.5500007629395043,37,0.813164457678795,0.186835542321205,I_FORM,2x1,Cover-3,Zone,1,1,1,10,11:59,SF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091808,491,1,1.5300030517578023,7.700003051757804,4.6900030517577989,99,0.822692623361945,0.177307376638055,I_FORM,2x1,Cover 6-Left,Zone,1,1,1,10,05:53,SF,3,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,586,1,1.3000018310547006,8.1200018310547,4.8300018310547017,33,0.86613748408854,0.13386251591146,I_FORM,2x1,Cover-3,Zone,1,1,1,10,03:20,SF,3,0,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091808,1148,1,1.4299990844726977,0.0,4.7499990844727051,70,0.964166990481317,0.035833009518683,I_FORM,2x1,Quarters,Zone,1,2,1,10,09:19,SF,13,0,0,0,0,0,0,0,0,0,0,0,1,0,week_2
2022091808,1173,1,1.4600036621094006,7.5100036621094048,2.5100036621093977,71,0.96332062035799,0.0366793796420097,I_FORM,2x1,Cover 6-Left,Zone,1,2,2,9,08:38,SF,13,0,0,0,1,0,0,0,0,0,0,0,1,0,week_2
2022091808,1536,1,1.4800016784667989,7.8400016784667983,4.8900016784667955,35,0.959226843900979,0.0407731560990214,I_FORM,2x1,Cover-3,Zone,1,2,2,5,02:55,SF,13,0,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091808,2861,1,0.89999786376949942,6.6899978637695057,3.9499978637694966,85,0.972604897338897,0.027395102661103,I_FORM,2x1,Cover 6-Left,Zone,1,4,1,10,14:52,SF,20,7,0,0,0,0,0,0,0,0,0,1,0,0,week_2
2022091808,3335,1,1.2200018310547023,7.140001831054704,4.4700018310547023,46,0.997652904305141,0.00234709569485858,I_FORM,2x1,Cover-6 Right,Zone,1,4,1,10,05:41,SF,20,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,3360,1,0.89000045776369774,7.1000004577636986,4.2600004577637023,42,0.997568119841162,0.00243188015883788,I_FORM,2x1,Cover-3,Zone,1,4,2,6,04:57,SF,20,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,3402,1,1.1299992370604954,7.0599992370604951,3.9699992370604988,35,0.997657659638207,0.00234234036179259,I_FORM,2x1,Cover-3,Zone,1,4,1,10,04:04,SF,20,7,0,0,0,0,1,0,0,0,0,0,0,0,week_2
2022091808,3430,1,0.90000122070309629,7.1400012207030983,4.0300012207030989,32,0.99785570660606,0.00214429339393973,I_FORM,2x1,Quarters,Zone,1,4,2,7,03:59,SF,20,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091810,618,0,0.040001220703089757,7.5099987792969,3.5099987792969003,66,0.836640292778611,0.163359707221389,I_FORM,2x1,Cover-3,Zone,1,1,1,10,06:01,DEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,week_2
2022091810,2118,1,1.260003051757792,8.2800030517578023,4.7100030517577949,77,0.731868110597134,0.268131889402866,I_FORM,2x1,Cover-3 Seam,Zone,1,2,2,22,02:33,DEN,3,6,0,0,1,0,0,0,0,0,0,0,0,1,week_2
2022091810,2764,1,1.4400036621094046,7.800003662109404,4.6200036621093972,85,0.672531008720398,0.327468991279602,I_FORM,2x1,Cover-3,Zone,1,3,1,10,08:33,DEN,6,9,0,0,0,0,0,0,0,0,0,0,0,1,week_2
2022091810,2964,1,1.5000007629395,8.220000762939506,5.2100007629395009,45,0.72428186237812,0.27571813762188,I_FORM,2x1,Cover-2,Zone,1,3,3,1,04:15,DEN,6,9,0,0,1,0,0,0,1,0,0,0,0,0,week_2
2022091811,56,1,1.4400012207030954,7.080001220703096,4.8600012207030971,35,0.704538656398654,0.295461343601346,I_FORM,2x1,Quarters,Zone,1,1,1,10,15:00,LV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,week_2
2022091811,120,1,1.4200015258789023,6.8200015258789008,4.4900015258789026,54,0.737103873863816,0.262896126136184,I_FORM,2x1,Cover-2,Zone,1,1,1,10,13:00,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,162,1,0.5000006103515986,3.5600006103516009,0.0,63,0.740225905552506,0.259774094447494,I_FORM,2x1,Cover-3,Zone,1,1,3,1,11:56,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,206,1,1.5800015258789131,7.49000152587891,5.1100015258789,70,0.770689852535725,0.229310147464275,I_FORM,2x1,Quarters,Zone,1,1,1,5,10:55,LV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,week_2
2022091811,713,0,1.4199993896484031,7.1599993896484015,4.5399993896484006,35,0.884578013792634,0.115421986207366,I_FORM,2x1,Cover-3,Zone,1,1,1,5,01:21,LV,7,0,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091811,748,1,1.3100001525878966,6.8800001525878969,4.7800001525878955,54,0.886172665283084,0.113827334716916,I_FORM,2x1,Cover-3,Zone,1,1,1,10,00:52,LV,7,0,0,0,0,1,0,0,0,0,0,0,0,0,week_2
2022091811,835,0,1.5500018310547006,6.4500018310546992,0.0,48,0.892997339367867,0.107002660632133,I_FORM,2x1,Cover-3,Zone,1,2,1,15,15:00,LV,7,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,2631,1,1.2499991607666026,7.5199991607666021,4.8999991607666047,28,0.979376904666424,0.0206230953335762,I_FORM,2x1,Quarters,Zone,1,3,1,10,04:08,LV,20,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091811,4443,0,1.3999983215332037,6.2599983215332031,4.5899983215332014,54,0.417918803915401,0.582081196084599,I_FORM,2x1,Cover-6 Right,Zone,1,5,3,3,04:45,LV,23,23,0,0,0,1,0,0,0,0,0,0,0,0,week_2
2022091812,200,1,1.5000007629395,7.3300007629395054,0.0,38,0.846312688663602,0.153687311336398,I_FORM,2x1,Cover-3,Zone,1,1,1,10,11:40,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091812,1991,1,1.4300008392333972,7.3600008392333969,0.0,24,0.978712950367481,0.0212870496325195,I_FORM,2x1,Cover-3,Zone,1,3,1,10,13:00,GB,24,7,0,0,0,0,0,0,0,0,0,0,0,1,week_2
2022091812,2328,1,1.3800010681151988,7.4600010681151971,0.0,36,0.972677716054022,0.0273222839459777,I_FORM,2x1,Cover-2,Zone,1,3,2,8,04:27,GB,24,10,0,0,0,0,0,0,0,0,0,0,0,1,week_2
2022091900,760,1,1.3900000000000006,7.9300000000000068,2.6700000000000017,69,0.833264892920852,0.166735107079148,I_FORM,2x1,Cover-3,Zone,1,1,1,10,04:45,BUF,7,7,0,0,1,0,0,0,0,0,0,0,0,0,week_2
2022091900,786,0,1.5400027465820045,6.9900027465820074,4.5900027465820017,69,0.824684403836727,0.175315596163273,I_FORM,2x1,Cover-2,Zone,1,1,2,10,04:08,BUF,7,7,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091900,1268,0,1.5199996185302993,6.8399996185303,0.0,28,0.801373168826103,0.198626831173897,I_FORM,2x1,Cover-2,Zone,1,2,1,10,09:54,BUF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091900,1372,1,1.5100003051757938,7.3500003051757972,4.6100003051758023,75,0.836289826780558,0.163710173219442,I_FORM,2x1,Cover-3,Zone,1,2,1,10,08:33,BUF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091900,1663,0,1.5699999999999932,6.5999999999999943,4.2399999999999949,82,0.883219972252846,0.116780027747154,I_FORM,2x1,Cover-3,Zone,1,2,1,10,03:05,BUF,10,7,0,0,0,1,0,0,0,0,0,0,0,0,week_2
2022091900,3644,1,1.4999983215332051,7.1699983215332,4.219998321533204,46,0.998972444736864,0.00102755526313558,I_FORM,1x1,Cover-3,Zone,1,4,1,10,10:44,BUF,41,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091900,3671,1,1.6800004577636969,7.7300004577637011,4.5300004577636983,48,0.998981522163376,0.00101847783662379,I_FORM,2x1,Quarters,Zone,1,4,2,8,10:03,BUF,41,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091900,3692,1,1.5699990844726983,7.509999084472696,4.259999084472696,48,0.998938066943083,0.00106193305691704,I_FORM,2x0,Quarters,Zone,1,4,3,8,09:18,BUF,41,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091800,317,1,4.6500005340576,7.6300005340576007,1.4200005340575999,30,0.749136315658689,0.250863684341311,PISTOL,2x2,Cover-3,Zone,1,1,1,10,10:35,BAL,7,0,0,1,0,0,0,1,0,0,0,0,0,0,week_2
2022091800,405,1,4.5600001525878966,7.0400001525879006,4.1200001525878989,56,0.776268465444446,0.223731534555554,PISTOL,1x1,Cover-3,Zone,1,1,2,4,08:42,BAL,7,0,0,0,0,0,0,0,0,1,0,0,0,0,week_2
2022091800,1401,1,4.899998779296908,7.5399987792969085,4.5399987792969085,65,0.789586218073964,0.210413781926036,PISTOL,1x1,Cover-3,Zone,1,2,1,10,05:37,BAL,14,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091800,1459,0,5.3200007629395,7.6700007629395017,3.1500007629395057,36,0.827168494462967,0.172831505537033,PISTOL,3x1,Cover-3,Zone,1,2,1,10,04:23,BAL,14,7,0,0,1,0,0,0,1,0,0,0,0,0,week_2
2022091800,1828,0,5.3900000000000006,6.8499999999999943,0.0,84,0.904111683368683,0.0958883166313171,PISTOL,3x1,Cover-3,Zone,1,2,2,4,01:01,BAL,21,7,1,0,0,0,1,0,0,0,0,0,0,0,week_2
2022091800,2460,0,5.190001373291,7.7600013732910007,2.8100013732910014,35,0.918606838211417,0.0813931617885828,PISTOL,3x1,Cover-3,Zone,1,3,1,10,07:52,BAL,28,14,0,0,1,0,0,0,1,0,0,0,0,0,week_2
2022091800,3684,1,2.7899998474121048,5.589999847412102,2.6299998474121011,44,0.724989086389542,0.275010913610458,PISTOL,1x1,Cover-3,Zone,1,4,1,10,03:58,BAL,35,35,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091803,474,1,4.4700024414061943,7.180002441406188,0.0,80,0.53425856679678,0.46574143320322,PISTOL,2x2,Cover-3,Zone,1,1,3,1,05:43,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091804,2868,1,4.8400008392333973,7.3200008392334013,0.0,30,0.626478713005781,0.373521286994219,PISTOL,3x1,Cover-3,Zone,1,3,1,10,01:19,NO,3,3,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091805,2229,0,2.6799999237061023,4.6199999237061,0.0,26,0.34142692387104,0.65857307612896,PISTOL,2x2,Quarters,Zone,1,3,2,10,09:27,NYG,6,13,0,1,0,1,0,1,0,1,0,0,0,0,week_2
2022091806,512,1,4.570001525878908,7.0300015258789017,0.0,85,0.389369428157806,0.610630571842194,PISTOL,3x1,Cover-3,Zone,1,1,1,10,06:42,PIT,0,3,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091806,889,1,3.3399966430663994,5.6999966430664131,0.0,71,0.39187353849411,0.60812646150589,PISTOL,3x1,Cover-3,Zone,1,1,2,5,00:07,PIT,0,3,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,77,1,4.79000122070309,7.54000122070309,2.8700012207031023,79,0.755396435037255,0.244603564962745,PISTOL,2x2,Quarters,Zone,1,1,2,4,14:27,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,178,1,5.2700015258788966,0.0,1.870001525878898,44,0.789071720093489,0.210928279906511,PISTOL,3x1,Quarters,Zone,1,1,3,6,12:36,SF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,week_2
2022091808,980,0,4.6699969482422006,7.3399969482422023,0.0,72,0.885195270180702,0.114804729819298,PISTOL,2x2,Cover-3,Zone,1,2,1,10,11:28,SF,6,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091808,2970,1,5.3599987792969017,7.6099987792969017,2.5199987792969054,61,0.978960025589913,0.0210399744100869,PISTOL,2x2,Cover 6-Left,Zone,1,4,2,6,13:29,SF,20,7,0,0,0,0,0,0,0,0,0,0,1,0,week_2
2022091812,1645,0,4.4599998474120994,6.7399998474121006,0.0,58,0.948407089337707,0.0515929106622934,PISTOL,2x1,Cover-3,Zone,1,2,2,9,02:00,GB,17,7,1,0,0,0,0,0,0,0,0,0,0,0,week_2
2022091900,901,1,5.0100013732910043,7.5200013732910023,0.0,41,0.837113389745355,0.162886610254645,PISTOL,2x1,Cover-3,Zone,1,1,3,1,02:10,BUF,7,7,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,936,1,5.0899987792969057,7.5699987792969026,0.0,55,0.776168752461672,0.223831247538328,PISTOL,3x1,Cover 6-Left,Zone,1,1,1,10,00:14,PHI,7,0,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,1372,1,5.330000610351604,7.2600006103516108,0.0,83,0.779098205268383,0.220901794731617,PISTOL,2x2,Quarters,Zone,1,2,1,10,07:44,PHI,14,7,0,1,0,0,0,0,0,0,0,0,0,0,week_2
2022091901,1683,1,4.8699990844726955,7.1199990844726955,0.0,36,0.81853087246418,0.18146912753582,PISTOL,3x1,Cover-3,Zone,1,2,3,2,02:09,PHI,14,7,0,0,0,0,0,0,0,0,0,0,0,0,week_2
